,name,address,link,details,n_students,neighborhood,type
7721,Openbare Basisschool De Klokkebei,Sterstraat 1,/basisscholen/ulvenhout-gem-breda/11258/openbare-basisschool-de-klokkebei/,OpenbaarBasisonderwijs305 leerlingen,305,Ulvenhout (Gem. Breda),Basic School
7722,Basisschool de Twirre,De Skeauwen 18,/basisscholen/ureterp/24803/basisschool-de-twirre/,OpenbaarBasisonderwijs50 leerlingen,50,Ureterp,Basic School
7723,Basisschool De Verbinding,Foareker 54,/basisscholen/ureterp/24671/basisschool-de-verbinding/,Prot. christelijkBasisonderwijs117 leerlingenOntwikkelingsgericht Onderwijs,117,Ureterp,Basic School
7724,Christelijke Basisschool De Opdracht,Foareker 21,/basisscholen/ureterp/26377/christelijke-basisschool-de-opdracht/,Prot. christelijkBasisonderwijs278 leerlingen,278,Ureterp,Basic School
7725,Obadjaschool,Vlechttuinen 4,/basisscholen/urk/25228/obadjaschool/,Prot. christelijkSpeciaal onderwijs51 leerlingen,51,Urk,Basic School
7726,GBS De Vuurbaak,Almerelaan 18,/basisscholen/urk/6906/gbs-de-vuurbaak/,Prot. christelijkBasisonderwijs164 leerlingen,164,Urk,Basic School
7727,Johannes Calvijnschool,Almerelaan 19,/basisscholen/urk/11633/johannes-calvijnschool/,Prot. christelijkBasisonderwijs214 leerlingen,214,Urk,Basic School
7728,Dr Maarten Luther,Lange Dam 27,/basisscholen/urk/11635/dr-maarten-luther/,Prot. christelijkBasisonderwijs192 leerlingen,192,Urk,Basic School
7729,Dominee E du Marchie van Voorthuysen Basisschool,Munnikplaat 8,/basisscholen/urk/11636/dominee-e-du-marchie-van-voorthuysen-basisschool/,Prot. christelijkBasisonderwijs176 leerlingen,176,Urk,Basic School
7730,Petrus Dathenusschool,Vlechttuinen 3,/basisscholen/urk/7837/petrus-dathenusschool/,Prot. christelijkBasisonderwijs294 leerlingen,294,Urk,Basic School
7731,Basisschool Wilhelmina,Almerelaan 16,/basisscholen/urk/7881/basisschool-wilhelmina/,Prot. christelijkBasisonderwijs241 leerlingen,241,Urk,Basic School
7732,Basisschool De Regenboog,Boterbloemstraat 23,/basisscholen/urk/7882/basisschool-de-regenboog/,Prot. christelijkBasisonderwijs183 leerlingen,183,Urk,Basic School
7733,Basisschool C. Zeeman,Middelbuurt 118,/basisscholen/urk/7883/basisschool-c-zeeman/,Prot. christelijkBasisonderwijs270 leerlingen,270,Urk,Basic School
7734,Basisschool Pr Beatrix,De Lier 2,/basisscholen/urk/11679/basisschool-pr-beatrix/,Prot. christelijkBasisonderwijs380 leerlingen,380,Urk,Basic School
7735,Basisschool Groen van Prinsterer,Grote Fok 24,/basisscholen/urk/11680/basisschool-groen-van-prinsterer/,Prot. christelijkBasisonderwijs204 leerlingen,204,Urk,Basic School
7736,Basisschool Harmpje Visser,Clausstraat 2,/basisscholen/urk/11681/basisschool-harmpje-visser/,Prot. christelijkBasisonderwijs425 leerlingen,425,Urk,Basic School
7737,Frits Bodebasisschool,Nagel 1,/basisscholen/urk/11682/frits-bodebasisschool/,Prot. christelijkBasisonderwijs295 leerlingen,295,Urk,Basic School
7738,Kentalis Enkschool SO Urk (Harmpje Visserschool),Clausstraat 2,/basisscholen/urk/25246/kentalis-enkschool-so-urk-harmpje-visserschool/,Algemeen bijzonderSpeciaal onderwijs7 leerlingen,7,Urk,Basic School
7739,Basisschool de Avonturijn,Kerkstraat 19,/basisscholen/urmond/12257/basisschool-de-avonturijn/,KatholiekBasisonderwijs109 leerlingen,109,Urmond,Basic School
7740,OBS de Maaskei,Middenveld 1,/basisscholen/urmond/12267/obs-de-maaskei/,OpenbaarBasisonderwijs404 leerlingenNieuw / natuurlijk / conceptueel leren,404,Urmond,Basic School
7741,Basisschool de Langereis,Middengouw 21,/basisscholen/ursem-gem-koggenland/10149/basisschool-de-langereis/,OpenbaarBasisonderwijs25 leerlingen,25,Ursem (Gem. Koggenland),Basic School
7742,BAVO-School,Middengouw 13,/basisscholen/ursem-gem-koggenland/12017/bavo-school/,KatholiekBasisonderwijs222 leerlingen,222,Ursem (Gem. Koggenland),Basic School
7743,openbare basisschool De Noordster,Burg Geerlingstraat 2,/basisscholen/usquert/4677/openbare-basisschool-de-noordster/,OpenbaarBasisonderwijs52 leerlingen,52,Usquert,Basic School
7744,Agatha Snellenschool,Nicolaasdwarsstraat 3,/basisscholen/utrecht/8997/agatha-snellenschool/,Algemeen bijzonderBasisonderwijs202 leerlingen,202,Utrecht,Basic School
7745,Al Hambra,Azielaan 157,/basisscholen/utrecht/23279/al-hambra/,Confessioneel overigBasisonderwijs312 leerlingen,312,Utrecht,Basic School
7746,Montessorischool Arcade,Pauwoogvlinder 12,/basisscholen/utrecht/9789/montessorischool-arcade/,Algemeen bijzonderBasisonderwijs328 leerlingenMontessori,328,Utrecht,Basic School
7747,Montessori Kind Centrum LEF,Weerdsingel WZ 22,/basisscholen/utrecht/26824/montessori-kind-centrum-lef/,Algemeen bijzonderBasisonderwijs47 leerlingenMontessori,47,Utrecht,Basic School
7748,Auris Rotsoord,Rotsoord 36,/basisscholen/utrecht/23922/auris-rotsoord/,Algemeen bijzonderSpeciaal onderwijs172 leerlingen,172,Utrecht,Basic School
7749,"Auris Fortaal, locatie Santa Cruzdreef",Santa Cruzdreef 30,/basisscholen/utrecht/23923/auris-fortaal-locatie-santa-cruzdreef/,Algemeen bijzonderSpeciaal onderwijs161 leerlingen,161,Utrecht,Basic School
7750,"Auris Fortaal, locatie Agavedreef",Agavedreef 92,/basisscholen/utrecht/23842/auris-fortaal-locatie-agavedreef/,Algemeen bijzonderSpeciaal onderwijs99 leerlingen,99,Utrecht,Basic School
7751,Mytylschool Ariane de Ranitz VSO,Blauwe Vogelweg 11,/basisscholen/utrecht/6129/mytylschool-ariane-de-ranitz-vso/,Algemeen bijzonderSpeciaal onderwijs129 leerlingen,129,Utrecht,Basic School
7752,De Kleine Prins Utrecht Noord,Orinocodreef 15,/basisscholen/utrecht/10053/de-kleine-prins-utrecht-noord/,Algemeen bijzonderSpeciaal onderwijs96 leerlingen,96,Utrecht,Basic School
7753,SO Fier,Winklerlaan 79,/basisscholen/utrecht/24881/so-fier/,OverigeSpeciaal onderwijs154 leerlingen,154,Utrecht,Basic School
7754,Openbare basisschool De Cirkel,Prinses Margrietstraat 124,/basisscholen/utrecht/10072/openbare-basisschool-de-cirkel/,OpenbaarBasisonderwijs222 leerlingen,222,Utrecht,Basic School
7755,OBS Maaspleinschool,Maasplein 1,/basisscholen/utrecht/6154/obs-maaspleinschool/,OpenbaarBasisonderwijs68 leerlingen,68,Utrecht,Basic School
7756,Prinses Margrietschool,Prinses Margrietstraat 20,/basisscholen/utrecht/6155/prinses-margrietschool/,OpenbaarBasisonderwijs160 leerlingen,160,Utrecht,Basic School
7757,OBS Rietendakschool,Laan van Chartroise 160,/basisscholen/utrecht/6156/obs-rietendakschool/,OpenbaarBasisonderwijs299 leerlingen,299,Utrecht,Basic School
7758,Basisschool Jules Verne,Mariëndaalstraat 21,/basisscholen/utrecht/10073/basisschool-jules-verne/,OpenbaarBasisonderwijs157 leerlingen,157,Utrecht,Basic School
7759,Obs Overvecht,Eufraatdreef 1 (directiekantoor op locatie de Klopvaart),/basisscholen/utrecht/6157/obs-overvecht/,OpenbaarBasisonderwijs618 leerlingen,618,Utrecht,Basic School
7760,OBS Tuindorp,Prof. van Bemmelenlaan 34,/basisscholen/utrecht/10074/obs-tuindorp/,OpenbaarBasisonderwijs389 leerlingen,389,Utrecht,Basic School
7761,Openbare Jenaplanschool Wittevrouwen,Oude Kerkstraat 2a,/basisscholen/utrecht/10075/openbare-jenaplanschool-wittevrouwen/,OpenbaarBasisonderwijs619 leerlingenJenaplan,619,Utrecht,Basic School
7762,Openbare Basisschool De Koekoek,Koekoeksplein 1 A,/basisscholen/utrecht/10076/openbare-basisschool-de-koekoek/,OpenbaarBasisonderwijs337 leerlingen,337,Utrecht,Basic School
7763,Basisschool Dr. Bosschool,Nolenslaan 33,/basisscholen/utrecht/6158/basisschool-dr-bosschool/,OpenbaarBasisonderwijs420 leerlingen,420,Utrecht,Basic School
7764,Prof. Kohnstammschool,Marislaan 1,/basisscholen/utrecht/10077/prof-kohnstammschool/,OpenbaarBasisonderwijs300 leerlingen,300,Utrecht,Basic School
7765,Openbare Basisschool De Hoge Raven,Wijnesteinlaan 6,/basisscholen/utrecht/6159/openbare-basisschool-de-hoge-raven/,OpenbaarBasisonderwijs273 leerlingen,273,Utrecht,Basic School
7766,Basisschool Anne Frank,van Bijnkershoeklaan 280,/basisscholen/utrecht/10078/basisschool-anne-frank/,OpenbaarBasisonderwijs187 leerlingen,187,Utrecht,Basic School
7767,Openbare Dalton Basisschool Pieterskerkhof,Pieterskerkhof 10,/basisscholen/utrecht/10079/openbare-dalton-basisschool-pieterskerkhof/,OpenbaarBasisonderwijs200 leerlingenDalton,200,Utrecht,Basic School
7768,odbs Puntenburg,Laan van Puntenburg 2 A,/basisscholen/utrecht/6160/odbs-puntenburg/,OpenbaarBasisonderwijs83 leerlingenDalton,83,Utrecht,Basic School
7769,Basisschool De Klim,Eifel 26 -28,/basisscholen/utrecht/10080/basisschool-de-klim/,OpenbaarBasisonderwijs246 leerlingen,246,Utrecht,Basic School
7770,Daltonschool Rijnsweerd,Jan Muschlaan 24,/basisscholen/utrecht/10081/daltonschool-rijnsweerd/,OpenbaarBasisonderwijs348 leerlingenDalton,348,Utrecht,Basic School
7771,International School Utrecht,Van Bijnkershoeklaan 8,/basisscholen/utrecht/26097/international-school-utrecht/,OpenbaarBasisonderwijs456 leerlingen,456,Utrecht,Basic School
7772,De Kaleidoskoop,Columbuslaan 40,/basisscholen/utrecht/10082/de-kaleidoskoop/,OpenbaarBasisonderwijs147 leerlingen,147,Utrecht,Basic School
7773,Obs De Panda,Trumanlaan 60 a,/basisscholen/utrecht/10083/obs-de-panda/,OpenbaarBasisonderwijs118 leerlingen,118,Utrecht,Basic School
7774,Openbare Basisschool De Kleine Dichter,Heycopplein 1,/basisscholen/utrecht/6161/openbare-basisschool-de-kleine-dichter/,OpenbaarBasisonderwijs377 leerlingen,377,Utrecht,Basic School
7775,Openbare Montessorischool Oog in Al,Victor Hugoplantsoen 34,/basisscholen/utrecht/6162/openbare-montessorischool-oog-in-al/,OpenbaarBasisonderwijs274 leerlingenMontessori,274,Utrecht,Basic School
7776,Luc Stevensschool,Marco Pololaan 485,/basisscholen/utrecht/10084/luc-stevensschool/,OpenbaarSpeciaal basisonderwijs145 leerlingen,145,Utrecht,Basic School
7777,Openbare Basisschool Voordorp,Che Guevarastraat 15,/basisscholen/utrecht/10085/openbare-basisschool-voordorp/,OpenbaarBasisonderwijs232 leerlingen,232,Utrecht,Basic School
7778,LUX SO,Boadreef 2,/basisscholen/utrecht/10086/lux-so/,OpenbaarSpeciaal onderwijs97 leerlingen,97,Utrecht,Basic School
7779,"obs De Klimroos, samen de wereld in!",Langerakbaan 231,/basisscholen/utrecht/6164/obs-de-klimroos-samen-de-wereld-in/,OpenbaarBasisonderwijs102 leerlingen,102,Utrecht,Basic School
7780,Waterrijk,Musicallaan 102,/basisscholen/utrecht/10088/waterrijk/,OpenbaarBasisonderwijs264 leerlingen,264,Utrecht,Basic School
7781,OBS Het Zand,Pauwoogvlinder 18,/basisscholen/utrecht/6166/obs-het-zand/,OpenbaarBasisonderwijs312 leerlingen,312,Utrecht,Basic School
7782,Johan de Witt,Beethovenplein 2,/basisscholen/utrecht/25002/johan-de-witt/,OpenbaarBasisonderwijs214 leerlingenDalton,214,Utrecht,Basic School
7783,Kindcentrum Rijnvliet,Pecanlaan 50,/basisscholen/utrecht/25522/kindcentrum-rijnvliet/,OpenbaarBasisonderwijs160 leerlingen,160,Utrecht,Basic School
7784,Eben-Haëzerschool,Madridstraat 3,/basisscholen/utrecht/10511/eben-haezerschool/,Prot. christelijkBasisonderwijs82 leerlingen,82,Utrecht,Basic School
7785,Basisschool De Wissel,Oortlaan 1,/basisscholen/utrecht/6967/basisschool-de-wissel/,Prot. christelijkBasisonderwijs191 leerlingen,191,Utrecht,Basic School
7786,Islam Bs Aboe Da'oed,Marnixlaan 362,/basisscholen/utrecht/26649/islam-bs-aboe-daoed/,Confessioneel overigBasisonderwijs345 leerlingen,345,Utrecht,Basic School
7787,Al Arqam,Eerste Oosterparklaan 88,/basisscholen/utrecht/26651/al-arqam/,Confessioneel overigBasisonderwijs274 leerlingen,274,Utrecht,Basic School
7788,Stichting HAPPY KIDS Education,Winterboeidreef 6,/basisscholen/utrecht/24982/stichting-happy-kids-education/,Algemeen bijzonderBasisonderwijs76 leerlingen,76,Utrecht,Basic School
7789,Prof Fritz Redlschool voor Langdurig Zieke Kinderen,Heidelberglaan 100,/basisscholen/utrecht/7832/prof-fritz-redlschool-voor-langdurig-zieke-kinderen/,Algemeen bijzonderSpeciaal onderwijs32 leerlingen,32,Utrecht,Basic School
7790,Utrechtse Schoolvereniging,Frans Halsstraat 22 A,/basisscholen/utrecht/7834/utrechtse-schoolvereniging/,Algemeen bijzonderBasisonderwijs212 leerlingen,212,Utrecht,Basic School
7791,"Rafael, school voor zmlk",Lanslaan 10,/basisscholen/utrecht/7987/rafael-school-voor-zmlk/,SamenwerkingSpeciaal onderwijs214 leerlingen,214,Utrecht,Basic School
7792,2e Marnixschool,Dantelaan 2 A,/basisscholen/utrecht/7988/2e-marnixschool/,Prot. christelijkBasisonderwijs235 leerlingen,235,Utrecht,Basic School
7793,SBO Belle van Zuylen,Prof. H. Bavinckstraat 3,/basisscholen/utrecht/7992/sbo-belle-van-zuylen/,Prot. christelijkSpeciaal basisonderwijs120 leerlingen,120,Utrecht,Basic School
7794,P.c. basisschool de Boemerang,Amandelstraat 12,/basisscholen/utrecht/11805/pc-basisschool-de-boemerang/,Prot. christelijkBasisonderwijs169 leerlingen,169,Utrecht,Basic School
7795,Protestants Christelijke Basisschool De Schakel,Bangkokdreef 4,/basisscholen/utrecht/7993/protestants-christelijke-basisschool-de-schakel/,Prot. christelijkBasisonderwijs252 leerlingen,252,Utrecht,Basic School
7796,Kindercampus Molenpark,Van Riebeeckstraat 40,/basisscholen/utrecht/11806/kindercampus-molenpark/,Prot. christelijkBasisonderwijs144 leerlingen,144,Utrecht,Basic School
7797,Pc Basisschool Op Dreef,Dianadreef 27,/basisscholen/utrecht/7994/pc-basisschool-op-dreef/,Prot. christelijkBasisonderwijs166 leerlingen,166,Utrecht,Basic School
7798,Blauwe Aventurijn,Ridderlaan 4,/basisscholen/utrecht/11807/blauwe-aventurijn/,Prot. christelijkBasisonderwijs205 leerlingen,205,Utrecht,Basic School
7799,De Regenboog,Regentesselaan 70,/basisscholen/utrecht/11808/de-regenboog/,Prot. christelijkBasisonderwijs312 leerlingen,312,Utrecht,Basic School
7800,De Kleine Vliegenier,C. van Maasdijkstraat 33,/basisscholen/utrecht/7995/de-kleine-vliegenier/,Prot. christelijkBasisonderwijs289 leerlingen,289,Utrecht,Basic School
7801,Christelijke Basisschool De Piramide,Bisschopsplein 8,/basisscholen/utrecht/22239/christelijke-basisschool-de-piramide/,Prot. christelijkBasisonderwijs183 leerlingen,183,Utrecht,Basic School
7802,Van Asch van Wijckschool,Louis Couperusstraat 85,/basisscholen/utrecht/11809/van-asch-van-wijckschool/,Prot. christelijkBasisonderwijs214 leerlingen,214,Utrecht,Basic School
7803,De Wereldwijzer,Lingestraat 2 A,/basisscholen/utrecht/7996/de-wereldwijzer/,Prot. christelijkBasisonderwijs139 leerlingen,139,Utrecht,Basic School
7804,Christelijke Jenaplanschool De Brug,Laan van Nieuw Guinea 20,/basisscholen/utrecht/7997/christelijke-jenaplanschool-de-brug/,Prot. christelijkBasisonderwijs282 leerlingenJenaplan,282,Utrecht,Basic School
7805,De Fakkel,Nolenslaan 33 A. Ivm bouw tijdelijk adres: Maria van Reedestraat 4,/basisscholen/utrecht/11810/de-fakkel/,Prot. christelijkBasisonderwijs271 leerlingen,271,Utrecht,Basic School
7806,Lukasschool,Trumanlaan 60 D,/basisscholen/utrecht/11811/lukasschool/,Prot. christelijkBasisonderwijs439 leerlingen,439,Utrecht,Basic School
7807,De Olijfboom,Afrikalaan 28 A,/basisscholen/utrecht/11813/de-olijfboom/,Prot. christelijkBasisonderwijs169 leerlingen,169,Utrecht,Basic School
7808,Taalschool Utrecht,Ondiep 63,/basisscholen/utrecht/22240/taalschool-utrecht/,Prot. christelijkBasisonderwijs212 leerlingen,212,Utrecht,Basic School
7809,Basisschool Op Avontuur,Eifel 20,/basisscholen/utrecht/11814/basisschool-op-avontuur/,Prot. christelijkBasisonderwijs120 leerlingen,120,Utrecht,Basic School
7810,Da Costa Basisschool Hoograven,Duurstedelaan 16,/basisscholen/utrecht/7998/da-costa-basisschool-hoograven/,Prot. christelijkBasisonderwijs208 leerlingen,208,Utrecht,Basic School
7811,De Boomgaard,Akkrumerraklaan 101,/basisscholen/utrecht/11815/de-boomgaard/,Prot. christelijkBasisonderwijs624 leerlingen,624,Utrecht,Basic School
7812,De Ridderhof,Emile Hullebroeckstraat 66,/basisscholen/utrecht/11816/de-ridderhof/,Prot. christelijkBasisonderwijs433 leerlingen,433,Utrecht,Basic School
7813,De Oase,Belcampostraat 9,/basisscholen/utrecht/8001/de-oase/,Prot. christelijkBasisonderwijs613 leerlingenDalton,613,Utrecht,Basic School
7814,basisschool de Odyssee,Homeruslaan 40,/basisscholen/utrecht/23005/basisschool-de-odyssee/,Prot. christelijkBasisonderwijs345 leerlingen,345,Utrecht,Basic School
7815,Kindcentrum Leeuwesteyn,Basisschool: Tweede Muntmeesterslaan 2,/basisscholen/utrecht/25149/kindcentrum-leeuwesteyn/,Prot. christelijkBasisonderwijs176 leerlingen,176,Utrecht,Basic School
7816,Nieuwe Regentesseschool,Kruisdwarsstraat 6,/basisscholen/utrecht/11902/nieuwe-regentesseschool/,Algemeen bijzonderBasisonderwijs223 leerlingenFreinet,223,Utrecht,Basic School
7817,Vrije School Utrecht,Hieronymusplantsoen 3,/basisscholen/utrecht/11914/vrije-school-utrecht/,Algemeen bijzonderBasisonderwijs434 leerlingen,434,Utrecht,Basic School
