,name,address,link,details,n_students,neighborhood,type
1916,Basisschool Sterrenpracht,Karel Doormanlaan 2,/basisscholen/axel/10847/basisschool-sterrenpracht/,Prot. christelijkBasisonderwijs169 leerlingen,169,Axel,Basic School
1917,Rooms Katholieke Basisschool Sint Jozef,Molenweg 2,/basisscholen/azewijn/24048/rooms-katholieke-basisschool-sint-jozef/,KatholiekBasisonderwijs46 leerlingenNieuw / natuurlijk / conceptueel leren,46,Azewijn,Basic School
1918,Protestants Christelijke Basisschool Ichthus,Dorpsstraat 4,/basisscholen/baambrugge/5810/protestants-christelijke-basisschool-ichthus/,Prot. christelijkBasisonderwijs117 leerlingen,117,Baambrugge,Basic School
1919,Regioskoalle de Greidefûgel,Oan'e Kamp 6,/basisscholen/baard/7395/regioskoalle-de-greidefugel/,OpenbaarBasisonderwijs41 leerlingen,41,Baard,Basic School
1920,BS de Uilenpoort,Schoolstraat 8-10,/basisscholen/baarle-nassau/5089/bs-de-uilenpoort/,SamenwerkingBasisonderwijs342 leerlingen,342,Baarle-Nassau,Basic School
1921,Openbare Jenaplan Basisschool De Omnibus,Huissen 4,/basisscholen/baarlo-limburg/6144/openbare-jenaplan-basisschool-de-omnibus/,OpenbaarBasisonderwijs210 leerlingenJenaplan,210,Baarlo (Limburg),Basic School
1922,Basisschool De Diamant,"Hertog van Gelrestraat 47, Huisvesting groepen 1 t/m 5",/basisscholen/baarlo-limburg/8335/basisschool-de-diamant/,KatholiekBasisonderwijs284 leerlingen,284,Baarlo (Limburg),Basic School
1923,Nieuwe Baarnsche School,Vondellaan 2,/basisscholen/baarn/5149/nieuwe-baarnsche-school/,Algemeen bijzonderBasisonderwijs481 leerlingen,481,Baarn,Basic School
1924,Amalia Astroschool voor Christelijk Basisonderwijs,Parkstraat 30,/basisscholen/baarn/9816/amalia-astroschool-voor-christelijk-basisonderwijs/,Prot. christelijkBasisonderwijs290 leerlingen,290,Baarn,Basic School
1925,Koningin Wilhelmina School (KWS),Dalweg 11,/basisscholen/baarn/9817/koningin-wilhelmina-school-kws/,Prot. christelijkBasisonderwijs210 leerlingen,210,Baarn,Basic School
1926,Guido de Brès,Begoniastraat 2,/basisscholen/baarn/5903/guido-de-bres/,Prot. christelijkBasisonderwijs227 leerlingen,227,Baarn,Basic School
1927,PCBS Gaspard de Coligny,De Oude Werf 5 A,/basisscholen/baarn/9818/pcbs-gaspard-de-coligny/,Prot. christelijkBasisonderwijs171 leerlingen,171,Baarn,Basic School
1928,Basisschool De Uitkijck openbaar dalton onderwijs,Margrietstraat 2,/basisscholen/baarn/10324/basisschool-de-uitkijck-openbaar-dalton-onderwijs/,OpenbaarBasisonderwijs118 leerlingenDalton,118,Baarn,Basic School
1929,Jenaplanschool Montini,De Oude Werf 5b,/basisscholen/baarn/11840/jenaplanschool-montini/,KatholiekBasisonderwijs228 leerlingenJenaplan,228,Baarn,Basic School
1930,Basisschool St. Aloysius,Kerkstraat 32,/basisscholen/baarn/8026/basisschool-st-aloysius/,KatholiekBasisonderwijs258 leerlingen,258,Baarn,Basic School
1931,Sint Franciscus-School,Babborgaplein 3 b,/basisscholen/babberich/25660/sint-franciscus-school/,KatholiekBasisonderwijs116 leerlingen,116,Babberich,Basic School
1932,OBS Den Biekûrf,Broeksestraat 4 A,/basisscholen/babyloniënbroek/7451/obs-den-biekurf/,OpenbaarBasisonderwijs41 leerlingen,41,Babyloniënbroek,Basic School
1933,Kindcentrum Houwingaham,Linteloostraat 1,/basisscholen/bad-nieuweschans/6814/kindcentrum-houwingaham/,OpenbaarBasisonderwijs82 leerlingen,82,Bad Nieuweschans,Basic School
1934,G.Th. Rietveldschool,Edisonstraat 3,/basisscholen/badhoevedorp/8206/gth-rietveldschool/,OpenbaarBasisonderwijs633 leerlingenDalton,633,Badhoevedorp,Basic School
1935,Dr Plesmanschool,Papegaaistraat 4,/basisscholen/badhoevedorp/9643/dr-plesmanschool/,KatholiekBasisonderwijs154 leerlingen,154,Badhoevedorp,Basic School
1936,Christelijke Basisschool Oranje Nassau,Burg Amersfoordtlaan 61,/basisscholen/badhoevedorp/23478/christelijke-basisschool-oranje-nassau/,Prot. christelijkBasisonderwijs618 leerlingen,618,Badhoevedorp,Basic School
1937,Basisschool Harlekijn,Dorpstraat 51,/basisscholen/baexem/4772/basisschool-harlekijn/,KatholiekBasisonderwijs140 leerlingen,140,Baexem,Basic School
1938,Kindcentrum De Bakelaar,Schoolstraat 35,/basisscholen/bakel/8989/kindcentrum-de-bakelaar/,OverigeBasisonderwijs336 leerlingen,336,Bakel,Basic School
1939,De Kleine Kapitein,Bernhardstraat 2 A,/basisscholen/bakel/7411/de-kleine-kapitein/,OpenbaarBasisonderwijs169 leerlingen,169,Bakel,Basic School
1940,Basisschool RKPC De Toekomst,Ageommeleane 14,/basisscholen/bakhuizen/9565/basisschool-rkpc-de-toekomst/,SamenwerkingBasisonderwijs96 leerlingen,96,Bakhuizen,Basic School
1941,Skoalle De Dúnwizer,Mjumsterwei 12,/basisscholen/bakkeveen/24615/skoalle-de-dunwizer/,SamenwerkingBasisonderwijs79 leerlingen,79,Bakkeveen,Basic School
1942,Christelijke Basisschool Betrouwen,Mjumster Wei 12,/basisscholen/bakkeveen/26375/christelijke-basisschool-betrouwen/,Prot. christelijkBasisonderwijs44 leerlingen,44,Bakkeveen,Basic School
1943,Rooms Katholieke Basisschool Roncalli,Boomsestraat 4,/basisscholen/balgoij/9054/rooms-katholieke-basisschool-roncalli/,KatholiekBasisonderwijs53 leerlingen,53,Balgoij,Basic School
1944,Basisschool de Wenteling,Schiphorsten 2,/basisscholen/balinge/7271/basisschool-de-wenteling/,OpenbaarBasisonderwijs63 leerlingen,63,Balinge,Basic School
1945,"katholieke basisschool ""Sint Ludgerus""",Siemen de Jongstrjitte 4,/basisscholen/balk/5688/katholieke-basisschool-sint-ludgerus/,KatholiekBasisonderwijs62 leerlingen,62,Balk,Basic School
1946,Christelijke Basisschool de Bolster,Wikelerdyk 14,/basisscholen/balk/10039/christelijke-basisschool-de-bolster/,Prot. christelijkBasisonderwijs284 leerlingen,284,Balk,Basic School
1947,Daltonschool 't Hazzeleger,Siemen de Jongstrjitte 4,/basisscholen/balk/7384/daltonschool-t-hazzeleger/,OpenbaarBasisonderwijs140 leerlingenDalton,140,Balk,Basic School
1948,Kindcentrum Balkbrug,De Omloop 2,/basisscholen/balkbrug/5584/kindcentrum-balkbrug/,Prot. christelijkBasisonderwijs123 leerlingenIPC,123,Balkbrug,Basic School
1949,Basisschool Prinses Margriet,Kruizingastraat 19,/basisscholen/balkbrug/6882/basisschool-prinses-margriet/,OpenbaarBasisonderwijs94 leerlingen,94,Balkbrug,Basic School
1950,Basisschool Oud Avereest,Oud Avereest 10,/basisscholen/balkbrug/10752/basisschool-oud-avereest/,OpenbaarBasisonderwijs46 leerlingen,46,Balkbrug,Basic School
1951,Openbare Basisschool 't Ienster,Camminghastraat 11,/basisscholen/ballum/4696/openbare-basisschool-t-ienster/,OpenbaarBasisonderwijs27 leerlingen,27,Ballum,Basic School
1952,cbs De Schalmei,Noordakker 50,/basisscholen/bant/25580/cbs-de-schalmei/,Prot. christelijkBasisonderwijs69 leerlingen,69,Bant,Basic School
1953,Sws De Wending,Zuidwend 4,/basisscholen/bant/9261/sws-de-wending/,SamenwerkingBasisonderwijs83 leerlingen,83,Bant,Basic School
1954,Basisschool De Reinboge,Broekenweg 14,/basisscholen/bantega/7386/basisschool-de-reinboge/,Algemeen bijzonderBasisonderwijs71 leerlingen,71,Bantega,Basic School
1955,Openbare Basisschool de Barchschole,Beukenlaan 24,/basisscholen/barchem/11424/openbare-basisschool-de-barchschole/,OpenbaarBasisonderwijs123 leerlingenNieuw / natuurlijk / conceptueel leren,123,Barchem,Basic School
1956,Dr. Schaepmanschool,Marijkesingel 30,/basisscholen/barendrecht/4789/dr-schaepmanschool/,KatholiekBasisonderwijs310 leerlingenJenaplan,310,Barendrecht,Basic School
1957,Dr. Schaepman-West,Evertsenstraat 16,/basisscholen/barendrecht/21371/dr-schaepman-west/,KatholiekBasisonderwijs215 leerlingenJenaplan,215,Barendrecht,Basic School
1958,De Trinoom,Olmenwede 1,/basisscholen/barendrecht/4818/de-trinoom/,KatholiekBasisonderwijs235 leerlingenMontessori,235,Barendrecht,Basic School
1959,Basisschool De Hoeksteen,Kruidentuin 6a,/basisscholen/barendrecht/9049/basisschool-de-hoeksteen/,Prot. christelijkBasisonderwijs193 leerlingen,193,Barendrecht,Basic School
1960,Protestants Christelijke Basisschool Het Kompas,Hoefslag 20,/basisscholen/barendrecht/9050/protestants-christelijke-basisschool-het-kompas/,Prot. christelijkBasisonderwijs316 leerlingen,316,Barendrecht,Basic School
1961,CBS Groen van Prinstererschool,Stellingmolen 10,/basisscholen/barendrecht/9051/cbs-groen-van-prinstererschool/,Prot. christelijkBasisonderwijs473 leerlingen,473,Barendrecht,Basic School
1962,Protestants Christelijke Basisschool De Ark,Klipper 108 -109,/basisscholen/barendrecht/5159/protestants-christelijke-basisschool-de-ark/,Prot. christelijkBasisonderwijs334 leerlingen,334,Barendrecht,Basic School
1963,Christelijke Basisschool Smitshoek,Riederhof 37,/basisscholen/barendrecht/9052/christelijke-basisschool-smitshoek/,Prot. christelijkBasisonderwijs906 leerlingen,906,Barendrecht,Basic School
1964,CBS De Vrijenburg,Vrijenburglaan 61,/basisscholen/barendrecht/5160/cbs-de-vrijenburg/,Prot. christelijkBasisonderwijs353 leerlingen,353,Barendrecht,Basic School
1965,Openbare Basisschool De Tweemaster,Schoener 120,/basisscholen/barendrecht/23969/openbare-basisschool-de-tweemaster/,OpenbaarBasisonderwijs155 leerlingen,155,Barendrecht,Basic School
1966,Openbare Basisschool De Draaimolen,Stellingmolen 12,/basisscholen/barendrecht/23970/openbare-basisschool-de-draaimolen/,OpenbaarBasisonderwijs343 leerlingen,343,Barendrecht,Basic School
1967,Openbare Basisschool De Zeppelin,Middeldijkerplein 3,/basisscholen/barendrecht/24043/openbare-basisschool-de-zeppelin/,OpenbaarBasisonderwijs270 leerlingenDalton,270,Barendrecht,Basic School
1968,Openbare Basisschool De Driehoek,Kouwenhoven-akker 14,/basisscholen/barendrecht/23972/openbare-basisschool-de-driehoek/,OpenbaarBasisonderwijs291 leerlingen,291,Barendrecht,Basic School
1969,School voor Speciaal Basisonderwijs De Wijngaard,Petrus Camperstraat 1,/basisscholen/barendrecht/25609/school-voor-speciaal-basisonderwijs-de-wijngaard/,Prot. christelijkSpeciaal basisonderwijs145 leerlingen,145,Barendrecht,Basic School
1970,School voor Speciaal Basisonderwijs De Rank,Dorpsstraat-Oost 3 a,/basisscholen/barendrecht/25616/school-voor-speciaal-basisonderwijs-de-rank/,Prot. christelijkSpeciaal onderwijs119 leerlingen,119,Barendrecht,Basic School
1971,IKC Cadans Barendrecht,Olmenwede 1,/basisscholen/barendrecht/26618/ikc-cadans-barendrecht/,Algemeen bijzonderBasisonderwijs5 leerlingenNieuw / natuurlijk / conceptueel leren,5,Barendrecht,Basic School
1972,Rehoboth-School,Dorpsstraat 184,/basisscholen/barendrecht/11481/rehoboth-school/,Prot. christelijkBasisonderwijs281 leerlingen,281,Barendrecht,Basic School
1973,Yulius Onderwijs,Boerhaavelaan 2,/basisscholen/barendrecht/12315/yulius-onderwijs/,Algemeen bijzonderSpeciaal onderwijs161 leerlingen,161,Barendrecht,Basic School
1974,St. Theresiaschool,Postweg 131,/basisscholen/barger-compascuum/24394/st-theresiaschool/,KatholiekBasisonderwijs114 leerlingen,114,Barger-Compascuum,Basic School
1975,Christelijke School voor Speciaal Basisonderwijs De Vogelhorst,Ds. E. Fransenlaan 1,/basisscholen/barneveld/4857/christelijke-school-voor-speciaal-basisonderwijs-de-vogelhorst/,Prot. christelijkSpeciaal basisonderwijs171 leerlingen,171,Barneveld,Basic School
1976,Jenaplanschool Antonius,Achterdorpstraat 3,/basisscholen/barneveld/8919/jenaplanschool-antonius/,KatholiekBasisonderwijs160 leerlingenJenaplan,160,Barneveld,Basic School
1977,Eben Haezerschool,Schoutenstraat 109,/basisscholen/barneveld/5270/eben-haezerschool/,Prot. christelijkBasisonderwijs730 leerlingen,730,Barneveld,Basic School
1978,De Vogelhorst,Ds. E. Fransenlaan 1,/basisscholen/barneveld/25420/de-vogelhorst/,Algemeen bijzonderSpeciaal onderwijs10 leerlingen,10,Barneveld,Basic School
1979,Gereformeerde Basisschool De Bron,"vanaf 1 maart i.v.m. nieuwbouw, tijdelijke locatie Lijsterstraat 6 3772 AV Barneveld",/basisscholen/barneveld/9460/gereformeerde-basisschool-de-bron/,Prot. christelijkBasisonderwijs160 leerlingenIPC,160,Barneveld,Basic School
1980,Kindcentrum de Fontein Lijsterhof,Van Schothorststraat 20,/basisscholen/barneveld/9928/kindcentrum-de-fontein-lijsterhof/,Prot. christelijkBasisonderwijs194 leerlingen,194,Barneveld,Basic School
1981,Kindcentrum De Spreng,Van Houtenlaan 3,/basisscholen/barneveld/9929/kindcentrum-de-spreng/,Prot. christelijkBasisonderwijs225 leerlingen,225,Barneveld,Basic School
1982,Kindcentrum de Branding,Lange Voren 90,/basisscholen/barneveld/6008/kindcentrum-de-branding/,Prot. christelijkBasisonderwijs136 leerlingen,136,Barneveld,Basic School
1983,Kindcentrum De Branding Veller,Tusolaan 4,/basisscholen/barneveld/26518/kindcentrum-de-branding-veller/,Prot. christelijkBasisonderwijs215 leerlingen,215,Barneveld,Basic School
1984,Kindcentrum de Fontein Burgthof,Nederwoudseweg 19 b,/basisscholen/barneveld/22864/kindcentrum-de-fontein-burgthof/,Prot. christelijkBasisonderwijs285 leerlingen,285,Barneveld,Basic School
1985,Plantijn,Nederwoudseweg 19 A,/basisscholen/barneveld/10328/plantijn/,OpenbaarBasisonderwijs104 leerlingen,104,Barneveld,Basic School
1986,Openbare Basisschool De Lijster,Lijsterhof 6,/basisscholen/barneveld/10329/openbare-basisschool-de-lijster/,OpenbaarBasisonderwijs106 leerlingen,106,Barneveld,Basic School
1987,De Vliegeniers,Wethouder Zandbergenlaan 20,/basisscholen/barneveld/10332/de-vliegeniers/,OpenbaarBasisonderwijs112 leerlingenDalton,112,Barneveld,Basic School
1988,Ds. J. Fraanjeschool De Vesting,Churchillstraat 68,/basisscholen/barneveld/11276/ds-j-fraanjeschool-de-vesting/,Prot. christelijkBasisonderwijs443 leerlingen,443,Barneveld,Basic School
1989,Ds. J. Fraanjeschool De Burcht,Saparua 48,/basisscholen/barneveld/21196/ds-j-fraanjeschool-de-burcht/,Prot. christelijkBasisonderwijs390 leerlingen,390,Barneveld,Basic School
1990,Integraal Kindcentrum Juliana,Wethouder Rebellaan 142,/basisscholen/barneveld/12279/integraal-kindcentrum-juliana/,Prot. christelijkBasisonderwijs249 leerlingen,249,Barneveld,Basic School
1991,Basisschool Prins Willem Alexander,Van Schothorststraat 22,/basisscholen/barneveld/12280/basisschool-prins-willem-alexander/,Prot. christelijkBasisonderwijs184 leerlingen,184,Barneveld,Basic School
1992,Willem van Oranje School Hervormde School Basisonderwijs,Lange Voren 88,/basisscholen/barneveld/8530/willem-van-oranje-school-hervormde-school-basisonderwijs/,Prot. christelijkBasisonderwijs240 leerlingen,240,Barneveld,Basic School
1993,IKC Amalia,Nederwoudseweg 23,/basisscholen/barneveld/21158/ikc-amalia/,Prot. christelijkBasisonderwijs285 leerlingen,285,Barneveld,Basic School
1994,Basisschool Ariane,Tusolaan  6,/basisscholen/barneveld/26858/basisschool-ariane/,Prot. christelijkBasisonderwijs140 leerlingen,140,Barneveld,Basic School
1995,Basisschool St Jan Baptist,Hoppenhofstraat 14,/basisscholen/batenburg/9053/basisschool-st-jan-baptist/,KatholiekBasisonderwijs48 leerlingen,48,Batenburg,Basic School
1996,Basisschool Looschool,Bettinkdijk 1,/basisscholen/bathmen/11246/basisschool-looschool/,OpenbaarBasisonderwijs37 leerlingen,37,Bathmen,Basic School
1997,Basisschool De Rythmeen,Prins Constantijnlaan 1,/basisscholen/bathmen/7416/basisschool-de-rythmeen/,OpenbaarBasisonderwijs159 leerlingen,159,Bathmen,Basic School
1998,Basisschool De Dorpsschool,Schoolstraat 11,/basisscholen/bathmen/7417/basisschool-de-dorpsschool/,OpenbaarBasisonderwijs246 leerlingen,246,Bathmen,Basic School
1999,Basisschool de Spindel,Pastoor Doensstraat 5,/basisscholen/bavel/5090/basisschool-de-spindel/,KatholiekBasisonderwijs411 leerlingen,411,Bavel,Basic School
2000,Openbare Basisschool De Toermalijn,Pastoor Doensstraat 5,/basisscholen/bavel/7442/openbare-basisschool-de-toermalijn/,OpenbaarBasisonderwijs271 leerlingen,271,Bavel,Basic School
2001,School Met De Bijbel De Regenboog,Schoolstraat 12,/basisscholen/bedum/9873/school-met-de-bijbel-de-regenboog/,Prot. christelijkBasisonderwijs289 leerlingen,289,Bedum,Basic School
2002,Togtemaarschool,De Vlijt 16,/basisscholen/bedum/6758/togtemaarschool/,OpenbaarBasisonderwijs196 leerlingen,196,Bedum,Basic School
2003,Basisschool De Horizon,Marijkelaan 3,/basisscholen/bedum/25464/basisschool-de-horizon/,Prot. christelijkBasisonderwijs133 leerlingen,133,Bedum,Basic School
2004,Katholieke Daltonschool Sint Walfridus,Bazuinslaan 2,/basisscholen/bedum/11529/katholieke-daltonschool-sint-walfridus/,KatholiekBasisonderwijs182 leerlingenDalton,182,Bedum,Basic School
2005,Basisschool St Martinus,Leukenstraat 4,/basisscholen/beegden/25248/basisschool-st-martinus/,KatholiekBasisonderwijs92 leerlingen,92,Beegden,Basic School
2006,Basisschool De Kring,Hubertusstraat 70,/basisscholen/beek/12248/basisschool-de-kring/,OpenbaarBasisonderwijs112 leerlingen,112,Beek,Basic School
2007,Basisschool De Bron,Beijensweide 19,/basisscholen/beek/12256/basisschool-de-bron/,KatholiekBasisonderwijs262 leerlingen,262,Beek,Basic School
2008,KC Baeks Kompas,Op de Windhaspel 4,/basisscholen/beek/12263/kc-baeks-kompas/,KatholiekBasisonderwijs409 leerlingen,409,Beek,Basic School
2009,De Biezenkamp,Roerdompstraat 2,/basisscholen/beek-gem-berg-en-dal/9356/de-biezenkamp/,KatholiekBasisonderwijs285 leerlingen,285,Beek (Gem. Berg en Dal),Basic School
2010,Het Rondeel,Schoolstraat 29,/basisscholen/beek-gem-montferland/24047/het-rondeel/,KatholiekBasisonderwijs141 leerlingen,141,Beek (Gem. Montferland),Basic School
2011,Basisschool 'T Otterke,Beverstraat 11,/basisscholen/beek-en-donk/9214/basisschool-t-otterke/,KatholiekBasisonderwijs170 leerlingenDalton,170,Beek en Donk,Basic School
2012,Kindcentrum De Raagten,Otterweg 31,/basisscholen/beek-en-donk/5314/kindcentrum-de-raagten/,KatholiekBasisonderwijs257 leerlingen,257,Beek en Donk,Basic School
2013,Basisschool De Muldershof,Molenweg 5,/basisscholen/beek-en-donk/5316/basisschool-de-muldershof/,KatholiekBasisonderwijs229 leerlingen,229,Beek en Donk,Basic School
2014,OBS Het Klokhuis,Wijnkelderweg 3 A,/basisscholen/beek-en-donk/11244/obs-het-klokhuis/,OpenbaarBasisonderwijs185 leerlingen,185,Beek en Donk,Basic School
2015,Openbare Basisschool Beekbergen,Dorpstraat 28,/basisscholen/beekbergen/10722/openbare-basisschool-beekbergen/,OpenbaarBasisonderwijs130 leerlingen,130,Beekbergen,Basic School
2016,PCBO De Diamant Beemte,Beemterweg 31,/basisscholen/beemte-broekland/8480/pcbo-de-diamant-beemte/,Prot. christelijkBasisonderwijs63 leerlingen,63,Beemte Broekland,Basic School
2017,Basisschool Dr Jan De Quay,W P F Ghijssenstraat 2,/basisscholen/beers-nb/11625/basisschool-dr-jan-de-quay/,KatholiekBasisonderwijs100 leerlingen,100,Beers NB,Basic School
2018,Kindcentrum de Uilenburcht,F J J Dreweslaan 1,/basisscholen/beerta/6818/kindcentrum-de-uilenburcht/,OpenbaarBasisonderwijs127 leerlingen,127,Beerta,Basic School
2019,De Schakel,Beerzerhaar 5 A,/basisscholen/beerzerveld/8453/de-schakel/,Prot. christelijkBasisonderwijs79 leerlingen,79,Beerzerveld,Basic School
2020,Protestants Christelijke Basisschool De Hoekstee,Oordtstraat 2 A,/basisscholen/beerzerveld/8647/protestants-christelijke-basisschool-de-hoekstee/,Prot. christelijkBasisonderwijs75 leerlingen,75,Beerzerveld,Basic School
2021,Christelijke Basisschool Lingelaar,Jeugdlaan 4,/basisscholen/beesd/8898/christelijke-basisschool-lingelaar/,Prot. christelijkBasisonderwijs78 leerlingen,78,Beesd,Basic School
2022,Basisschool Sint Antonius,Jeugdlaan 1,/basisscholen/beesd/5816/basisschool-sint-antonius/,KatholiekBasisonderwijs157 leerlingen,157,Beesd,Basic School
2023,Rooms Katholieke Basisschool Het Spick,Kerkstraat 12,/basisscholen/beesel/12031/rooms-katholieke-basisschool-het-spick/,KatholiekBasisonderwijs124 leerlingen,124,Beesel,Basic School
2024,Openbare Basisschool Meester Haye,Beets 52,/basisscholen/beets/6255/openbare-basisschool-meester-haye/,OpenbaarBasisonderwijs44 leerlingen,44,Beets,Basic School
2025,Kindcentrum De Finne,Fockema Andreaelaan 94,/basisscholen/beetsterzwaag/24650/kindcentrum-de-finne/,OverigeBasisonderwijs220 leerlingenNieuw / natuurlijk / conceptueel leren,220,Beetsterzwaag,Basic School
2026,School Lyndensteyn,Hoofdstraat 1,/basisscholen/beetsterzwaag/23266/school-lyndensteyn/,Algemeen bijzonderSpeciaal onderwijs128 leerlingen,128,Beetsterzwaag,Basic School
